label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28
1,0.303,-1.054,-1.1340000000000001,1.234,-0.603,0.7490000000000001,0.254,-0.13699999999999998,2.173,0.6970000000000001,0.33299999999999996,1.354,0.0,0.618,1.806,-0.757,0.0,0.924,1.016,1.412,0.0,0.9420000000000001,0.89,0.992,1.8230000000000002,0.555,1.56,1.45
0,1.167,1.003,-1.44,0.264,-1.274,0.307,2.156,-1.4680000000000002,0.0,0.773,0.9940000000000001,-0.396,0.0,1.6980000000000002,1.5619999999999998,0.919,0.0,0.975,0.843,0.546,1.551,1.038,0.812,0.9890000000000001,0.742,0.6609999999999999,0.624,0.611
1,2.12,-0.154,1.328,1.425,1.0979999999999999,1.473,0.945,-0.736,0.0,0.33899999999999997,-1.713,-0.042,0.0,0.525,-1.183,1.268,2.548,0.489,2.281,-1.088,0.0,1.3769999999999998,1.186,0.982,0.5660000000000001,0.336,1.1,1.339
0,1.063,1.166,0.27,1.2309999999999999,0.893,1.272,-0.753,-1.0190000000000001,2.173,0.823,-0.5329999999999999,1.6369999999999998,0.0,0.348,-0.8,-0.055,0.0,1.238,0.122,-0.105,3.102,0.83,0.9470000000000001,0.993,0.742,1.157,1.227,1.018
0,0.547,0.599,1.371,3.8539999999999996,0.8640000000000001,3.2,0.012,-0.905,0.0,1.3159999999999998,-1.2109999999999999,0.966,2.215,1.047,1.099,0.6679999999999999,2.548,0.384,1.456,-0.008,0.0,0.986,1.992,0.99,2.358,1.973,1.945,2.061
1,0.57,0.447,0.275,0.10300000000000001,-0.301,1.1320000000000001,-0.133,1.729,2.173,0.852,1.034,-0.39399999999999996,0.0,0.7390000000000001,-0.721,0.782,2.548,0.672,0.675,-0.76,0.0,0.34299999999999997,0.975,0.932,0.971,0.941,0.9390000000000001,0.823
1,0.888,-1.4240000000000002,1.05,0.9640000000000001,-1.704,1.237,0.5660000000000001,1.6369999999999998,2.173,2.572,0.081,0.031,0.0,1.173,-0.019,-0.904,0.0,0.7020000000000001,1.3230000000000002,-0.505,3.102,1.994,1.35,0.993,1.278,1.061,1.382,1.324
1,0.369,-0.7340000000000001,-1.2329999999999999,0.43200000000000005,-1.5519999999999998,0.493,-0.723,-1.7,2.173,0.484,0.298,0.46299999999999997,2.215,0.5579999999999999,2.16,0.7979999999999999,0.0,1.361,0.9,-0.004,0.0,0.9209999999999999,0.728,0.981,0.7829999999999999,0.773,0.894,0.777
0,0.657,0.715,1.037,0.6779999999999999,-1.669,0.446,-0.653,0.5589999999999999,0.0,1.109,-0.359,-0.451,2.215,0.691,-1.205,1.632,0.0,0.7120000000000001,0.003,-0.63,1.551,0.888,1.013,0.9840000000000001,0.627,0.198,0.63,0.648
1,0.917,-0.077,-1.7169999999999999,0.77,0.616,0.9009999999999999,-1.412,-0.866,2.173,0.757,-1.012,-0.142,2.215,0.6659999999999999,0.44299999999999995,0.669,0.0,0.551,-1.4369999999999998,0.995,0.0,0.92,0.8190000000000001,1.003,1.17,0.775,0.8590000000000001,0.789
1,0.486,-0.517,0.991,1.006,-1.126,0.505,-1.238,0.94,0.0,1.083,-0.382,-0.262,2.215,0.39299999999999996,-2.238,0.115,0.0,1.05,1.525,1.5590000000000002,0.0,0.748,1.045,0.991,0.72,0.835,0.828,0.737
0,1.263,1.327,1.411,0.36700000000000005,-0.945,0.479,1.2590000000000001,-1.6119999999999999,0.0,1.3119999999999998,1.3090000000000002,0.29100000000000004,2.215,0.998,0.465,-0.833,0.0,0.67,1.001,-0.017,3.102,0.938,1.239,0.991,0.638,0.24,0.727,0.698
0,0.285,1.213,-0.991,1.2009999999999998,0.723,0.521,1.139,1.52,0.0,0.626,-0.22399999999999998,0.5710000000000001,0.0,1.426,0.136,-0.428,2.548,1.7790000000000001,-0.5379999999999999,-1.156,3.102,1.2890000000000001,1.196,0.987,0.945,0.894,0.9359999999999999,0.815
1,1.496,0.28600000000000003,1.39,1.155,0.887,1.071,0.8059999999999999,-0.515,2.173,0.455,-0.493,-0.205,0.0,0.368,1.077,1.6440000000000001,2.548,0.41,-0.7070000000000001,0.5720000000000001,0.0,0.375,0.847,0.9940000000000001,0.619,0.742,0.9590000000000001,0.785
0,1.984,0.259,-1.545,1.1520000000000001,1.168,1.226,1.067,0.086,0.0,0.507,0.001,-0.847,2.215,0.563,-0.305,-0.527,2.548,0.809,-1.6280000000000001,0.9390000000000001,0.0,0.682,0.742,1.344,0.9079999999999999,0.188,0.6559999999999999,0.72
0,0.485,1.854,-0.409,0.706,-0.91,0.973,1.577,0.778,2.173,0.7829999999999999,1.22,1.403,0.0,0.5529999999999999,-0.19,-0.619,0.0,0.7090000000000001,1.7530000000000001,-1.3230000000000002,0.0,1.071,0.951,0.99,1.117,1.495,0.956,0.841
0,1.265,0.272,1.608,1.288,0.456,1.286,0.40399999999999997,-0.48,0.0,0.7490000000000001,-1.348,1.554,2.215,1.215,0.159,-0.037000000000000005,0.0,1.2,1.555,-1.6119999999999999,0.0,0.9129999999999999,1.393,1.5230000000000001,1.236,0.535,1.196,1.114
1,0.511,0.28800000000000003,-1.5219999999999998,1.224,0.695,0.637,-1.024,1.618,1.087,0.496,-0.17,0.040999999999999995,0.0,0.276,1.2570000000000001,0.456,1.274,0.8240000000000001,0.193,-0.311,0.0,0.733,0.882,0.997,0.524,0.915,0.6629999999999999,0.659
0,0.488,-1.409,-1.229,1.234,-0.358,0.607,-1.324,-0.7340000000000001,2.173,1.511,-0.763,1.245,2.215,0.534,-0.7120000000000001,0.184,0.0,0.532,-1.874,0.7490000000000001,0.0,0.552,0.802,0.9840000000000001,0.6829999999999999,1.432,1.0659999999999998,0.835
1,1.381,-1.1340000000000001,-1.2,0.9790000000000001,-0.8370000000000001,0.747,-0.485,1.315,2.173,0.529,0.023,0.9179999999999999,0.0,1.3359999999999999,-0.022000000000000002,0.142,2.548,1.103,-0.331,-0.826,0.0,0.9209999999999999,0.95,0.997,1.091,1.123,0.9390000000000001,0.7979999999999999
0,0.424,1.6580000000000001,1.6969999999999998,0.588,0.395,0.619,0.496,0.67,0.0,0.419,1.4780000000000002,-0.247,0.0,0.7879999999999999,-0.35700000000000004,-1.247,2.548,0.84,-0.17600000000000002,1.22,3.102,0.983,1.0090000000000001,0.9940000000000001,0.589,0.49700000000000005,0.6579999999999999,0.595
0,1.099,0.267,0.858,0.941,1.27,1.22,-0.452,-0.775,0.0,1.046,-0.13,0.263,2.215,0.71,0.16899999999999998,1.3259999999999998,2.548,0.5770000000000001,-1.975,-1.655,0.0,1.197,1.036,0.9790000000000001,0.981,0.764,0.845,0.951
1,0.327,2.427,-0.049,1.459,0.912,0.47100000000000003,0.442,0.625,0.0,0.716,0.311,-0.532,0.0,1.072,0.83,-1.5019999999999998,2.548,0.93,0.379,-1.195,0.0,1.008,0.802,0.985,1.149,0.8640000000000001,0.863,0.75
1,1.93,-1.199,-0.882,1.893,-0.406,1.43,-1.442,1.263,0.0,0.861,-0.13,0.561,2.215,0.528,-0.9540000000000001,-0.087,0.0,0.883,0.45399999999999996,-0.741,0.0,0.7859999999999999,0.795,1.104,1.38,0.823,1.033,0.865
1,0.934,-0.643,0.19899999999999998,0.397,-1.479,0.955,-0.495,-1.464,0.0,1.444,0.01,0.109,2.215,0.823,0.561,-1.249,0.0,1.0270000000000001,-0.285,1.222,3.102,0.986,0.8290000000000001,0.988,0.732,0.9470000000000001,0.975,0.8140000000000001
1,2.113,-0.792,-1.4880000000000002,1.2209999999999999,1.41,0.8109999999999999,-0.157,0.139,1.087,0.281,-0.591,-0.9179999999999999,2.215,0.821,-0.945,0.08,0.0,0.461,-0.07,-0.292,0.0,0.40299999999999997,0.419,1.125,0.644,0.594,0.892,0.747
1,0.384,-0.051,0.008,1.5630000000000002,1.213,0.8079999999999999,0.04,-0.696,0.0,0.7709999999999999,1.146,1.5430000000000001,2.215,1.558,1.504,-0.5579999999999999,0.0,1.617,0.68,1.138,3.102,0.868,1.25,0.988,0.983,0.405,0.934,0.88
1,1.0759999999999998,-1.608,1.3730000000000002,0.32899999999999996,-0.024,0.424,-0.16,0.9279999999999999,1.087,0.265,-2.045,-0.659,0.0,0.455,0.23199999999999998,-0.45799999999999996,0.0,1.012,0.068,-0.943,3.102,0.79,0.75,0.987,1.034,0.6940000000000001,0.8029999999999999,0.7040000000000001
0,1.442,1.224,-1.6540000000000001,1.55,-1.278,1.1740000000000002,0.29,0.45299999999999996,2.173,0.535,0.27399999999999997,1.642,0.0,0.691,0.8740000000000001,-0.52,0.0,0.484,2.3930000000000002,-0.54,0.0,0.925,1.079,0.978,0.76,0.428,1.024,0.841
0,0.604,0.9209999999999999,0.43700000000000006,1.14,-0.59,0.873,1.9269999999999998,-1.5719999999999998,0.0,1.1,1.476,-0.091,2.215,1.365,0.8370000000000001,1.4040000000000001,2.548,0.5429999999999999,-1.7369999999999999,-0.273,0.0,0.893,0.866,0.992,0.794,1.33,0.9129999999999999,0.907
0,1.115,1.355,-1.633,1.025,0.596,0.688,-0.342,-0.8,0.0,1.038,-0.653,-0.154,2.215,0.956,0.38,0.951,2.548,0.877,0.174,-1.6880000000000002,0.0,0.9129999999999999,0.9490000000000001,1.341,1.608,1.075,1.081,0.991
1,1.3159999999999998,0.365,1.27,0.187,-0.262,0.6679999999999999,-0.245,-0.196,2.173,0.86,-0.649,-1.264,2.215,0.988,0.816,0.807,0.0,0.7090000000000001,-0.083,-0.903,0.0,1.04,0.922,0.985,0.8240000000000001,0.945,0.78,0.7240000000000001
1,1.517,-1.215,-0.639,0.28600000000000003,-1.136,1.179,-0.45799999999999996,-0.746,0.0,1.235,-0.56,-0.336,0.0,4.053,-0.7020000000000001,1.419,2.548,1.567,-0.594,0.755,0.0,0.938,0.912,0.9890000000000001,1.7630000000000001,1.626,1.534,1.335
0,0.405,-0.436,-0.5660000000000001,2.191,-1.508,0.84,1.022,0.057999999999999996,0.0,1.145,1.618,0.265,0.0,1.291,0.7020000000000001,1.463,2.548,1.171,-0.05,1.5130000000000001,0.0,0.775,0.805,0.988,0.937,0.696,0.8420000000000001,1.102
1,1.8719999999999999,0.275,-1.494,0.445,0.573,1.145,0.875,0.18600000000000003,2.173,0.5870000000000001,1.6030000000000002,-1.7380000000000002,0.0,0.5589999999999999,-0.47,-0.965,0.0,0.684,-1.8780000000000001,-1.4569999999999999,0.0,0.937,1.021,1.2109999999999999,0.826,0.8420000000000001,0.92,0.807
1,1.311,-0.7490000000000001,1.3430000000000002,0.22899999999999998,-0.769,0.726,0.878,-0.452,1.087,0.6629999999999999,-0.38799999999999996,-0.156,0.0,0.485,1.2429999999999999,0.512,0.0,1.0270000000000001,0.266,-1.557,3.102,0.9109999999999999,0.934,0.991,0.62,0.8109999999999999,0.774,0.7040000000000001
1,0.7070000000000001,0.655,0.215,0.397,1.72,1.5959999999999999,0.289,1.3730000000000002,1.087,0.919,-1.3459999999999999,-0.455,0.0,1.518,-0.128,-0.6920000000000001,0.0,0.6809999999999999,-0.861,0.34299999999999997,3.102,1.262,0.868,0.993,0.9840000000000001,1.183,1.3319999999999999,1.047
0,0.812,-1.686,-0.768,0.866,1.6,0.823,0.7140000000000001,-0.16699999999999998,2.173,0.755,-0.39,1.3030000000000002,0.0,0.941,-0.196,0.938,2.548,0.627,-0.354,-0.585,0.0,0.889,1.092,0.987,0.9670000000000001,1.063,1.22,0.9740000000000001
0,1.284,0.596,-1.0170000000000001,0.16899999999999998,-0.28,1.466,0.932,-0.43700000000000006,1.087,1.4169999999999998,0.9329999999999999,1.525,0.0,1.8530000000000002,0.973,0.777,2.548,1.151,0.21600000000000003,1.055,0.0,0.9059999999999999,0.958,0.982,0.985,1.829,1.2790000000000001,1.11
0,0.617,-0.564,1.06,1.101,0.253,0.37200000000000005,-0.053,0.305,0.0,0.863,0.067,-0.9670000000000001,2.215,0.49200000000000005,0.755,1.5719999999999998,1.274,0.5710000000000001,-0.365,-1.3219999999999998,0.0,0.713,0.665,0.993,0.94,0.5870000000000001,0.838,0.682
0,0.433,1.946,1.148,2.09,-0.8370000000000001,1.7830000000000001,0.9309999999999999,0.415,0.0,1.021,0.8959999999999999,-1.5819999999999999,1.107,0.93,0.175,-1.0390000000000001,2.548,0.83,-0.276,1.7169999999999999,0.0,2.127,1.599,1.287,1.079,0.621,1.167,1.247
0,1.848,0.807,1.122,1.0290000000000001,0.12300000000000001,0.765,-2.911,-0.528,0.0,0.8029999999999999,-1.244,-1.723,0.0,1.06,-1.364,-0.7120000000000001,2.548,1.121,-0.376,1.168,3.102,2.13,1.3359999999999999,1.496,0.975,0.9440000000000001,1.202,1.925
0,0.516,-0.46299999999999997,-1.3359999999999999,0.11800000000000001,-0.368,1.246,-0.071,0.45799999999999996,2.173,1.3159999999999998,-0.10400000000000001,-1.646,1.107,0.456,1.011,0.613,0.0,0.38299999999999995,0.8109999999999999,-0.39299999999999996,0.0,0.364,0.821,0.978,1.054,1.785,0.995,0.77
1,1.405,-1.6230000000000002,-1.482,0.355,-0.434,0.843,-1.337,0.078,2.173,0.539,-1.129,1.17,0.0,0.635,-0.35700000000000004,0.7979999999999999,2.548,0.5479999999999999,-0.826,-1.0190000000000001,0.0,0.655,0.795,0.985,0.8809999999999999,0.713,0.799,0.665
1,1.126,-0.151,-0.153,1.247,-0.77,0.713,-0.489,0.871,2.173,0.43700000000000006,-0.035,1.127,0.0,0.883,0.637,1.432,2.548,1.055,-0.718,-1.426,0.0,0.759,0.713,0.981,0.938,0.7879999999999999,0.8590000000000001,0.752
1,1.304,-0.9209999999999999,-0.486,1.42,-0.8859999999999999,0.688,0.32899999999999996,1.112,2.173,0.7709999999999999,-1.3619999999999999,1.197,1.107,0.45899999999999996,-2.6189999999999998,0.306,0.0,0.589,-0.637,-1.176,0.0,0.915,0.762,0.985,1.594,1.053,1.159,0.986
1,0.387,-1.681,1.141,0.462,0.893,1.5390000000000001,0.08,-1.099,0.0,1.155,-0.647,0.9840000000000001,0.0,1.274,0.044000000000000004,0.602,1.274,0.79,-0.18600000000000003,-1.6980000000000002,0.0,0.902,0.883,0.99,0.6459999999999999,0.408,0.862,0.7809999999999999
0,1.8130000000000002,0.6970000000000001,-0.105,0.595,0.05,1.3130000000000002,0.976,-1.57,1.087,0.547,-1.232,1.157,0.0,0.474,0.376,-0.626,0.0,1.119,0.085,0.589,3.102,1.073,0.7709999999999999,0.993,1.577,1.329,1.085,1.01
1,1.577,0.10300000000000001,0.514,0.304,-1.598,1.355,0.7959999999999999,-1.2009999999999998,2.173,0.7240000000000001,-1.358,-0.5820000000000001,0.0,0.8859999999999999,-0.264,0.171,0.0,0.884,0.757,1.3940000000000001,3.102,0.941,1.07,0.988,1.308,0.8340000000000001,1.207,1.0270000000000001
1,2.559,-0.76,-1.062,0.168,-1.673,1.639,-1.1640000000000001,0.447,1.087,0.583,-1.71,1.537,0.0,0.38299999999999995,-0.003,1.6130000000000002,0.0,0.474,-0.09300000000000001,-0.527,3.102,0.723,1.214,0.978,0.53,0.887,1.112,0.935
1,0.512,2.003,-1.193,0.58,1.629,0.79,0.94,0.5710000000000001,0.0,1.074,0.441,1.239,2.215,1.296,-0.135,-1.0759999999999998,2.548,0.941,-0.203,-0.57,0.0,0.889,0.855,0.987,0.82,1.156,0.8420000000000001,0.752
0,1.237,0.096,-0.39799999999999996,0.7490000000000001,-1.3719999999999999,0.473,1.17,1.165,0.0,1.095,1.036,0.6970000000000001,2.215,1.15,0.337,-1.724,0.0,0.977,-1.004,-0.893,3.102,0.875,0.9159999999999999,1.025,0.705,1.599,0.9740000000000001,0.895
1,0.42100000000000004,1.651,-0.894,0.5,-0.813,1.527,0.155,0.37200000000000005,2.173,0.922,0.06,-1.2009999999999998,2.215,0.955,-0.768,1.652,0.0,1.02,-1.7380000000000002,-1.722,0.0,0.7290000000000001,1.045,0.987,1.138,1.7269999999999999,1.334,1.117
1,2.447,0.49200000000000005,1.136,0.7859999999999999,0.485,0.733,-0.083,-1.068,0.0,0.892,0.364,-0.445,2.215,1.129,0.6709999999999999,0.39799999999999996,0.0,1.745,1.071,-1.176,3.102,1.7280000000000002,1.111,1.062,1.2329999999999999,0.8690000000000001,1.006,0.988
0,3.2760000000000002,-0.698,0.157,0.35,1.531,2.247,-1.092,-1.584,1.087,0.595,-0.312,1.463,0.0,0.598,-0.878,-1.355,2.548,1.716,-1.236,0.146,0.0,1.169,0.778,1.402,2.281,0.314,1.409,1.1540000000000001
0,0.426,-1.8419999999999999,1.0270000000000001,1.3090000000000002,-1.209,0.8690000000000001,-0.88,0.284,2.173,0.547,-0.305,0.715,2.215,0.547,-0.956,1.345,0.0,0.941,-1.43,-1.194,0.0,0.762,0.978,0.988,1.099,0.484,0.9690000000000001,0.8009999999999999
0,0.711,-0.606,-1.401,0.5589999999999999,1.5590000000000002,1.157,-0.637,-0.7979999999999999,1.087,1.375,-0.382,0.5870000000000001,2.215,0.6940000000000001,0.893,1.4069999999999998,0.0,1.371,0.495,0.34,0.0,0.907,0.986,0.9940000000000001,1.051,1.776,1.1440000000000001,0.981
1,0.575,1.4709999999999999,1.2409999999999999,1.147,-1.157,0.885,-1.095,0.506,2.173,0.485,-1.13,1.2919999999999998,1.107,0.741,-0.551,-0.698,0.0,0.631,-0.5920000000000001,-1.2690000000000001,0.0,0.373,0.884,0.988,1.084,0.627,1.172,0.932
0,0.41700000000000004,0.017,-0.26,2.364,-1.1520000000000001,1.0859999999999999,1.53,0.7609999999999999,2.173,0.449,1.709,0.187,0.0,0.584,0.35200000000000004,-0.593,1.274,0.7979999999999999,0.46299999999999997,1.298,0.0,0.8240000000000001,0.726,0.9890000000000001,0.557,1.113,1.179,0.9570000000000001
1,0.485,0.495,1.011,0.929,-1.153,0.599,-0.231,1.219,0.0,0.855,-0.264,-1.4069999999999998,0.0,1.0490000000000002,-1.136,-0.319,2.548,0.825,-1.609,-0.212,0.0,1.062,0.9440000000000001,0.9890000000000001,1.34,0.556,0.9620000000000001,0.9059999999999999
0,0.38299999999999995,1.3780000000000001,-0.309,3.185,0.5760000000000001,1.24,1.4080000000000001,-1.196,0.0,1.147,0.63,-0.794,2.215,1.143,0.831,1.09,2.548,0.708,1.028,1.601,0.0,0.843,0.927,1.097,0.823,1.218,1.04,1.078
0,1.9769999999999999,0.276,0.875,1.501,0.43700000000000006,1.08,-1.0590000000000002,-0.973,0.0,0.43200000000000005,-0.35100000000000003,-0.337,0.0,0.585,0.835,-1.618,1.274,0.688,0.39799999999999996,-1.077,3.102,0.9470000000000001,1.0979999999999999,0.993,0.856,0.252,0.6779999999999999,1.023
0,1.4880000000000002,-0.569,-1.0390000000000001,0.6940000000000001,1.479,0.8290000000000001,0.106,0.304,0.0,0.669,-0.861,0.71,0.0,1.246,0.589,-0.914,2.548,1.266,1.1179999999999999,0.071,0.0,0.9940000000000001,0.993,1.078,0.9009999999999999,1.2819999999999998,0.9690000000000001,0.905
1,0.846,-0.9109999999999999,0.275,2.294,0.57,0.76,-0.018000000000000002,-1.7380000000000002,0.0,0.9990000000000001,-0.309,-1.1840000000000002,1.107,1.244,0.447,-1.128,2.548,0.722,1.077,-0.315,0.0,1.3459999999999999,1.008,1.0,1.915,0.496,1.4240000000000002,1.3430000000000002
1,0.46299999999999997,-0.45799999999999996,-1.189,1.113,0.314,1.157,0.018000000000000002,-1.139,1.087,0.925,-0.5489999999999999,0.312,1.107,2.565,1.161,1.6869999999999998,0.0,2.207,0.5379999999999999,0.11900000000000001,0.0,1.57,1.0859999999999999,0.9890000000000001,0.998,1.537,1.056,0.866
0,1.575,-0.133,0.69,0.9109999999999999,1.393,1.7,0.23800000000000002,-0.6779999999999999,0.0,1.4680000000000002,-0.736,1.038,2.215,1.1320000000000001,0.077,-1.286,1.274,0.494,-0.526,-0.29600000000000004,0.0,0.7879999999999999,0.823,0.988,0.695,1.327,1.22,1.1079999999999999
1,2.218,-0.8190000000000001,1.5430000000000001,0.627,1.024,1.113,-1.041,-0.222,2.173,0.436,-0.638,0.7879999999999999,0.0,0.91,-1.035,-1.065,2.548,0.449,-0.494,-0.081,0.0,0.40700000000000003,0.636,0.992,0.8740000000000001,0.866,1.03,0.7859999999999999
0,3.0669999999999997,-0.053,-1.5719999999999998,0.6920000000000001,1.486,1.103,-1.995,0.10400000000000001,0.0,0.76,0.132,-0.85,2.215,0.695,-1.754,0.7040000000000001,0.0,1.49,-0.7929999999999999,0.16899999999999998,3.102,0.8140000000000001,0.765,0.9790000000000001,0.875,0.94,1.04,1.442
0,2.943,-0.9940000000000001,1.227,2.299,1.335,3.01,0.28,-0.44,1.087,1.422,-1.6469999999999998,1.489,0.0,1.146,-0.18899999999999997,0.038,0.0,0.634,0.99,-0.13,0.0,0.725,1.031,1.011,0.8370000000000001,0.9179999999999999,2.221,1.682
0,2.9930000000000003,0.024,-0.013000000000000001,0.531,-0.358,0.81,0.737,1.4469999999999998,0.0,1.15,1.1420000000000001,1.68,2.215,1.319,0.129,-0.664,2.548,0.682,-0.802,1.324,0.0,1.099,0.966,0.993,0.794,1.3259999999999998,1.131,1.095
1,0.7829999999999999,-1.4380000000000002,-1.4080000000000001,1.69,-1.742,0.815,-1.032,-0.147,2.173,0.892,-0.12300000000000001,0.578,0.0,0.687,-0.632,0.654,2.548,1.031,-0.209,-0.515,0.0,0.915,0.988,0.975,0.8009999999999999,0.638,0.85,0.784
1,0.588,0.5770000000000001,0.9229999999999999,1.6540000000000001,1.6780000000000002,0.701,1.985,-0.311,0.0,0.642,1.383,0.5479999999999999,1.107,0.746,0.84,-0.532,1.274,0.7959999999999999,2.0269999999999997,-1.4180000000000001,0.0,0.9890000000000001,0.8759999999999999,0.987,0.887,0.636,0.767,0.946
0,0.555,-1.112,-1.107,0.067,0.634,0.608,0.469,0.617,0.0,0.711,-0.6940000000000001,0.9279999999999999,2.215,1.3230000000000002,0.276,1.555,0.0,1.4980000000000002,0.452,-0.649,3.102,0.9440000000000001,0.8590000000000001,0.998,0.737,1.113,0.6940000000000001,0.637
1,1.7819999999999998,1.6780000000000002,-0.348,0.701,-0.861,0.41100000000000003,2.2640000000000002,-1.4680000000000002,0.0,0.997,-1.55,1.179,2.215,1.347,0.46299999999999997,-1.252,1.274,3.225,0.687,0.544,0.0,2.209,1.703,0.983,3.452,1.845,2.222,1.984
1,1.085,-0.04,-0.512,1.608,-0.953,0.9520000000000001,-0.662,1.107,2.173,0.568,0.907,1.5130000000000001,2.215,0.7909999999999999,-0.33799999999999997,0.529,0.0,0.578,-2.193,-0.14300000000000002,0.0,1.12,1.053,0.99,0.89,1.038,1.078,1.112
1,1.554,-0.281,1.4280000000000002,0.8690000000000001,-1.557,0.965,0.685,-0.005,2.173,0.6579999999999999,0.051,0.64,0.0,0.821,0.624,-1.023,2.548,0.6940000000000001,-0.7190000000000001,-0.828,0.0,0.951,0.968,0.9890000000000001,0.775,0.88,0.9329999999999999,0.818
0,0.282,1.135,0.7609999999999999,0.8140000000000001,-0.187,0.983,1.931,0.7559999999999999,0.0,1.244,-0.18600000000000003,1.685,0.0,1.2670000000000001,1.297,-0.257,2.548,0.885,-0.349,-0.805,0.0,1.079,0.727,0.978,1.018,0.922,0.919,0.841
1,2.015,0.07400000000000001,0.196,0.616,0.85,0.955,0.8,-1.024,2.173,0.32899999999999996,0.745,0.092,0.0,0.528,-2.331,-1.494,0.0,0.988,0.667,1.568,3.102,0.7909999999999999,0.9179999999999999,0.988,0.8420000000000001,0.741,0.909,0.757
0,1.381,0.573,0.569,0.7509999999999999,-0.271,0.6829999999999999,0.11,1.2790000000000001,2.173,0.91,-0.546,-1.439,0.0,0.899,0.687,-0.11800000000000001,2.548,0.8220000000000001,0.27899999999999997,-0.9670000000000001,0.0,0.6990000000000001,0.9229999999999999,0.986,0.892,0.983,0.7440000000000001,0.773
0,1.675,-0.134,1.429,0.649,-1.33,0.425,-0.2,-0.8420000000000001,0.0,0.6759999999999999,0.743,0.5589999999999999,2.215,1.064,-0.8590000000000001,-0.133,1.274,0.391,0.491,-0.23399999999999999,0.0,0.41100000000000003,0.667,0.9890000000000001,1.013,1.015,0.858,0.7070000000000001
1,0.8440000000000001,-0.452,1.709,0.991,0.7509999999999999,1.308,-0.721,-0.545,2.173,0.9279999999999999,-0.903,1.5730000000000002,0.0,0.5379999999999999,0.505,0.257,1.274,0.42,-1.963,0.732,0.0,0.843,0.935,0.9890000000000001,1.248,0.996,0.9329999999999999,0.856
1,1.189,-0.7979999999999999,-1.716,0.42,0.5710000000000001,1.276,-0.038,-0.865,2.173,0.731,-0.396,-1.6030000000000002,2.215,1.3769999999999998,-1.194,0.20800000000000002,0.0,0.938,0.13,0.601,0.0,0.853,1.079,0.985,1.2009999999999998,0.9159999999999999,1.07,0.934
1,0.784,0.187,0.21600000000000003,0.725,-0.39799999999999996,0.804,1.435,1.632,0.0,0.619,0.38,-1.06,2.215,0.56,1.374,0.779,0.0,0.8320000000000001,-0.327,0.52,3.102,0.841,1.01,0.986,0.779,0.6920000000000001,0.7390000000000001,0.873
1,1.6680000000000001,1.308,0.883,0.5579999999999999,0.885,0.9840000000000001,0.6659999999999999,-1.143,2.173,0.8,2.5140000000000002,-0.599,0.0,0.633,0.7509999999999999,0.467,2.548,1.028,1.631,0.8,0.0,1.187,0.946,0.978,1.454,0.9790000000000001,0.987,0.9620000000000001
0,1.5630000000000002,1.44,-1.146,0.23800000000000002,0.37799999999999995,0.852,-0.031,0.332,2.173,0.742,0.675,1.345,2.215,0.735,-1.261,0.94,0.0,0.745,-0.7440000000000001,-0.083,0.0,0.6809999999999999,0.9990000000000001,0.993,1.409,1.022,1.006,1.089
1,1.714,0.914,-0.905,0.505,1.285,1.4480000000000002,-0.05,1.444,2.173,2.56,0.027999999999999997,-0.185,2.215,1.294,-1.127,1.12,0.0,2.151,1.2690000000000001,1.278,0.0,0.8640000000000001,0.8740000000000001,1.186,1.39,2.821,1.556,1.251
0,0.759,0.29,0.245,1.818,-1.09,0.569,-0.706,1.294,2.173,0.7190000000000001,-1.317,0.7879999999999999,0.0,0.862,-0.98,-0.11199999999999999,0.0,1.285,-0.937,-1.4609999999999999,3.102,0.8909999999999999,0.882,1.518,1.153,0.585,0.872,0.898
1,1.395,0.929,0.919,0.583,-1.52,1.351,1.069,-0.8690000000000001,0.0,1.194,-0.32799999999999996,-0.335,2.215,0.782,-1.0,0.794,2.548,0.389,0.168,-1.7269999999999999,0.0,0.922,1.3359999999999999,1.013,1.032,0.961,1.141,1.064
1,0.391,2.002,-0.36200000000000004,1.186,1.525,0.892,0.331,-0.263,2.173,0.682,1.288,-1.4680000000000002,0.0,0.518,1.891,0.615,0.0,1.185,0.28600000000000003,0.938,3.102,0.9359999999999999,0.838,0.988,1.141,0.96,0.838,0.769
1,1.1079999999999999,-1.298,1.7169999999999999,1.306,0.659,0.95,0.075,-0.8809999999999999,2.173,1.415,-1.919,-0.27,0.0,0.995,2.042,1.537,0.0,1.258,-1.0759999999999998,1.127,3.102,0.932,1.4680000000000002,1.358,0.6890000000000001,1.412,1.33,1.484
0,1.755,-1.23,1.25,0.664,-0.171,1.111,-2.133,1.5530000000000002,0.0,0.867,-0.757,-0.38299999999999995,0.0,1.012,-0.21,-0.919,2.548,1.0859999999999999,0.309,-0.196,0.0,0.7959999999999999,0.836,1.432,1.087,0.98,0.831,0.8170000000000001
0,2.186,-0.41700000000000004,0.81,0.9540000000000001,0.537,2.336,1.234,-0.971,2.173,1.785,-1.0490000000000002,0.924,1.107,0.522,1.868,-0.9740000000000001,0.0,0.551,0.18100000000000002,-0.158,0.0,0.738,0.904,0.981,1.01,5.26,2.62,1.949
